PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
3227;0;8;5;13;20;12;9;11;11;12;11;10;11;0;0;12;13;12;13;13;12;7;13;12;13;13;13;5;13;10;10;9;11;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;10;16;11;12;0;0;0.5;1.5
3228;20;0;0;0;0;0;6;0;11;11;8;0;11;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;10;7;8;12;10;8;9;9;11;0;0;7;0;1;9;9;0;8;10;0.5;0.5
3229;20;0;0;0;0;0;5;0;11;11;8;0;10;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;8;8;7;10;10;8;10;9;11;0;0;7;0;1;9;9;0;7;10;0.5;0.5
3230;0;20;12;8;5;5;9;13;12;9;13;10;11;0;0;12;12;12;13;14;13;7;8;12;14;14;7;14;13;11;1;10;11;13;12;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;11;10;16;11;11;0;0;0.5;2.0
3231;0;8;5;20;20;12;9;11;12;11;11;12;12;0;0;14;12;12;13;13;12;6;13;13;13;14;12;5;13;12;7;10;13;4;11;12;0;0;0;0;0;0;0;0;0;0;0;13;11;11;10;11;16;11;13;0;0;0.5;1.5
3232;20;0;0;0;0;0;2;0;8;8;5;0;8;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;6;6;6;9;9;7;8;8;10;0;0;6;0;0;9;8;0;6;8;0.5;0.5
3233;20;0;0;0;0;0;5;0;10;11;8;0;10;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;8;7;7;10;10;8;9;10;11;0;0;7;0;1;9;9;0;7;10;0.5;0.5
3234;0;8;5;18;20;10;9;11;13;12;12;10;10;0;0;13;13;12;12;13;12;6;13;12;12;12;14;5;13;10;11;9;11;7;11;11;0;0;0;0;0;0;0;0;0;0;0;12;12;11;9;10;16;11;12;0;0;0.5;2.0
3235;0;20;12;8;5;5;10;11;11;9;13;10;11;0;0;13;11;12;13;13;13;5;8;11;14;14;7;14;13;11;1;9;11;14;12;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;12;10;16;11;11;0;0;0.5;2.0
3236;0;20;20;8;5;8;10;12;13;9;12;10;12;0;0;12;11;15;13;13;13;6;8;12;15;14;7;14;15;11;3;9;12;13;13;11;0;0;0;0;0;0;0;0;0;0;0;13;10;11;12;10;16;11;11;0;0;0.5;2.5
3237;0;8;5;20;20;12;9;11;10;11;10;10;11;0;0;13;12;13;12;12;13;6;14;12;12;13;13;5;13;8;6;8;9;3;9;10;0;0;0;0;0;0;0;0;0;0;0;12;11;11;7;11;15;10;12;0;0;0.5;2.0
3238;0;8;5;14;20;12;9;11;11;11;10;10;10;0;0;11;12;13;12;12;11;5;12;12;12;12;12;4;13;10;10;9;10;4;10;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;8;10;15;10;12;0;0;0.5;1.5
3239;0;20;12;8;5;5;10;14;12;9;12;10;12;0;0;13;12;13;13;13;13;7;8;12;15;14;7;14;14;11;3;10;12;13;13;11;0;0;0;0;0;0;0;0;0;0;0;13;10;11;12;11;16;11;11;0;0;0.5;2.5
3240;0;8;5;20;20;12;6;11;12;12;12;13;11;0;0;13;12;13;13;14;12;5;11;13;13;13;13;4;14;10;9;9;13;6;13;12;0;0;0;0;0;0;0;0;0;0;0;13;10;11;10;9;16;11;13;0;0;0.5;2.0
3241;0;8;5;12;20;13;6;9;7;9;8;7;8;0;0;9;10;10;10;10;10;3;10;10;10;10;11;3;11;10;10;8;10;4;10;11;0;0;0;0;0;0;0;0;0;0;0;9;8;9;8;8;14;9;10;0;0;0.5;0.5
3242;0;12;20;5;5;8;9;11;11;10;12;11;11;0;0;12;11;12;13;14;13;5;9;10;14;14;7;14;13;10;2;9;11;12;12;10;0;0;0;0;0;0;0;0;0;0;0;12;10;11;11;10;16;11;10;0;0;0.5;2.0
3243;0;8;5;12;20;12;6;13;11;13;11;13;11;0;0;13;14;12;13;13;12;7;13;12;13;13;13;5;12;11;11;9;13;6;12;13;0;0;0;0;0;0;0;0;0;0;0;12;11;12;10;10;16;11;12;0;0;0.5;1.5
3244;0;8;5;20;12;12;9;12;11;12;11;10;11;0;0;12;12;13;14;13;13;6;13;12;13;14;13;5;13;11;7;10;12;5;10;11;0;0;0;0;0;0;0;0;0;0;0;13;11;11;9;11;16;11;12;0;0;0.5;2.0
3245;0;8;5;12;20;12;9;10;11;13;11;10;11;0;0;12;13;12;13;13;12;5;11;11;15;14;12;3;15;9;12;11;11;6;12;11;0;0;0;0;0;0;0;0;0;0;0;12;9;12;9;10;16;10;13;0;0;0.5;2.0
3246;20;0;0;0;0;0;6;0;11;11;8;0;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;8;8;8;12;11;8;10;10;12;0;0;7;0;1;9;9;0;7;10;0.5;0.5
3247;0;8;5;20;17;12;13;13;12;11;11;8;12;0;0;12;12;13;12;12;13;10;14;12;13;14;13;7;12;14;9;14;12;6;11;12;0;0;0;0;0;0;0;0;0;0;0;12;13;11;10;13;15;11;12;0;0;0.5;2.5
3248;0;8;5;20;20;12;9;12;11;12;11;10;12;0;0;12;12;14;14;13;12;6;13;12;13;14;13;6;12;11;8;11;12;5;11;12;0;0;0;0;0;0;0;0;0;0;0;13;12;11;9;11;16;11;12;0;0;0.5;1.5
3249;0;8;5;19;20;12;10;10;10;11;10;10;10;0;0;12;13;12;12;12;11;5;12;10;14;13;12;3;14;9;12;9;11;6;12;12;0;0;0;0;0;0;0;0;0;0;0;12;9;11;9;10;15;10;12;0;0;0.5;1.0
3250;0;8;8;18;12;20;9;12;12;13;11;12;12;0;0;13;12;13;12;12;13;5;12;13;13;13;13;5;12;12;10;11;13;7;13;12;0;0;0;0;0;0;0;0;0;0;0;12;11;12;11;11;15;11;12;0;0;0.5;2.5
3251;0;8;5;20;12;12;9;12;11;11;12;11;11;0;0;12;12;12;13;14;12;6;13;12;13;14;13;5;12;10;8;11;12;6;11;12;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;16;11;12;0;0;0.5;2.0
3252;0;20;12;8;5;5;9;11;11;10;10;11;10;0;0;11;10;12;12;11;11;5;4;9;12;13;7;13;12;10;3;11;12;10;12;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;11;9;15;11;11;0;0;0.5;2.0
3253;0;8;5;20;19;12;9;12;11;13;11;10;10;0;0;12;12;13;14;13;13;6;14;13;13;13;13;5;14;10;11;8;10;5;10;11;0;0;0;0;0;0;0;0;0;0;0;13;11;12;8;11;16;11;13;0;0;0.5;1.5
3254;0;5;8;12;20;13;9;12;10;12;11;10;10;0;0;12;12;13;14;13;13;6;13;12;13;13;13;5;14;8;8;7;10;4;10;9;0;0;0;0;0;0;0;0;0;0;0;13;11;11;8;10;16;10;13;0;0;0.5;2.5
3255;0;20;12;8;5;5;13;13;13;9;11;7;12;0;0;11;10;13;12;13;13;10;6;10;11;12;6;12;10;11;2;11;11;11;9;9;0;0;0;0;0;0;0;0;0;0;0;12;9;10;10;11;16;11;10;0;0;0.5;1.5
3256;0;8;5;20;18;12;5;10;11;12;11;14;11;0;0;13;14;12;14;12;10;3;11;14;13;13;13;4;13;10;9;8;13;6;12;12;0;0;0;0;0;0;0;0;0;0;0;13;10;11;10;8;15;10;13;0;0;0.5;2.5
3257;0;20;12;8;5;5;9;11;12;9;12;10;11;0;0;13;12;12;12;13;14;5;8;11;14;14;7;14;13;10;2;8;10;11;11;10;0;0;0;0;0;0;0;0;0;0;0;12;10;11;10;10;16;11;10;0;0;0.5;2.0
3258;0;5;8;12;10;20;10;12;12;11;11;11;13;0;0;13;13;13;13;14;12;8;13;13;13;14;13;6;13;10;8;11;12;5;12;12;0;0;0;0;0;0;0;0;0;0;0;13;12;11;9;11;16;11;13;0;0;0.5;2.0
3259;0;8;5;12;20;11;8;10;11;12;11;12;12;0;0;13;15;11;12;11;11;5;12;12;13;13;13;4;13;9;12;10;13;6;13;10;0;0;0;0;0;0;0;0;0;0;0;12;10;11;10;10;15;10;12;0;0;0.5;2.0
3260;0;5;8;15;10;20;9;11;10;11;11;10;12;0;0;13;12;12;13;12;11;5;12;12;12;13;12;6;12;10;8;11;12;5;12;12;0;0;0;0;0;0;0;0;0;0;0;12;12;11;9;10;15;10;12;0;0;0.5;2.0
3261;0;8;5;12;20;10;10;12;11;12;12;11;12;0;0;15;13;13;13;13;12;7;13;13;13;13;13;6;14;11;11;9;13;6;11;12;0;0;0;0;0;0;0;0;0;0;0;13;12;11;10;11;16;11;13;0;0;0.5;2.5
3262;0;12;20;5;5;8;6;10;10;14;13;12;12;0;0;14;13;11;13;15;12;4;4;10;15;14;8;15;15;10;6;8;14;11;13;12;0;0;0;0;0;0;0;0;0;0;0;12;11;13;12;8;17;11;13;0;0;0.5;2.0
3263;0;8;5;12;20;10;10;12;11;13;11;10;11;0;0;12;12;13;13;13;12;7;13;12;13;13;14;5;14;11;11;9;11;6;11;12;0;0;0;0;0;0;0;0;0;0;0;12;12;12;9;11;16;11;13;0;0;0.5;2.0
3264;0;7;8;14;10;20;9;11;10;12;11;11;11;0;0;13;11;14;12;11;13;5;12;12;12;13;14;4;13;11;9;10;12;6;11;13;0;0;0;0;0;0;0;0;0;0;0;13;11;11;10;11;15;10;12;0;0;0.5;3.0
3265;0;8;5;20;18;12;6;10;11;13;11;14;12;0;0;12;14;14;13;12;10;4;13;12;12;14;12;5;12;10;8;10;12;5;13;12;0;0;0;0;0;0;0;0;0;0;0;13;11;11;10;9;15;11;12;0;0;0.5;2.0
3266;20;0;0;0;0;0;7;0;12;12;12;0;12;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;12;12;12;13;13;12;13;13;14;0;0;7;0;1;9;11;0;11;12;0.5;2.0
3267;0;8;5;20;10;12;5;12;12;12;11;15;13;0;0;13;11;14;13;13;15;4;15;12;13;14;12;5;13;12;9;11;13;6;13;14;0;0;0;0;0;0;0;0;0;0;0;13;11;11;11;11;16;11;12;0;0;1.0;2.5
3268;0;8;5;20;10;12;9;11;13;12;11;10;11;0;0;13;12;13;12;13;12;5;13;13;12;13;13;5;12;10;8;11;13;5;11;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;16;11;12;0;0;0.5;2.0
3269;0;12;20;10;8;13;10;12;12;15;12;11;11;0;0;13;12;13;14;13;13;7;5;13;15;15;10;17;15;10;5;12;13;11;13;10;0;0;0;0;0;0;0;0;0;0;0;13;13;13;11;10;16;11;11;0;0;1.0;3.5
3270;20;0;0;0;0;0;6;0;12;12;11;0;12;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;12;11;13;11;11;12;11;11;13;0;0;7;0;1;9;11;0;11;11;0.5;2.5
3271;0;5;8;12;10;20;9;12;11;11;11;10;12;0;0;12;12;12;13;15;12;5;13;12;12;14;13;5;12;11;8;11;13;5;11;12;0;0;0;0;0;0;0;0;0;0;0;12;11;11;10;11;17;11;12;0;0;0.5;2.0
3272;20;0;0;0;0;0;7;0;12;12;12;0;13;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;12;12;13;13;12;11;14;13;13;0;0;7;0;1;9;11;0;11;12;0.5;2.5
3273;20;0;0;0;0;0;6;0;11;11;8;0;11;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;8;8;9;10;11;8;10;11;12;0;0;7;0;1;9;9;0;8;10;0.5;1.5
3274;0;5;8;10;20;13;9;12;11;12;11;10;11;0;0;13;12;12;13;14;12;6;13;13;13;13;13;5;14;10;11;9;11;5;11;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;16;11;13;0;0;0.5;2.0
3275;0;20;12;8;5;5;10;13;12;10;13;11;12;0;0;14;12;13;14;13;14;6;9;12;15;15;7;15;14;11;2;9;13;13;12;11;0;0;0;0;0;0;0;0;0;0;0;13;11;11;12;11;16;11;12;0;0;1.0;3.0
3276;0;12;20;5;5;8;8;12;12;12;11;11;11;0;0;12;11;13;12;13;12;5;5;11;13;14;9;15;13;10;4;11;11;11;12;11;0;0;0;0;0;0;0;0;0;0;0;12;12;11;11;9;16;11;11;0;0;0.5;2.0
3277;0;8;5;13;20;10;9;13;12;11;11;11;11;0;0;12;12;13;12;13;13;6;12;12;13;13;11;4;13;12;12;11;12;4;13;12;0;0;0;0;0;0;0;0;0;0;0;12;9;11;10;11;16;11;12;0;0;0.5;2.0
3278;0;5;8;10;20;13;9;13;11;12;11;10;11;0;0;12;13;13;13;15;12;6;13;12;13;13;13;5;14;10;10;9;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;17;11;13;0;0;0.5;2.0
3279;0;5;8;12;10;20;10;12;11;12;11;10;12;0;0;12;13;13;13;15;13;6;13;13;13;15;13;5;13;11;8;11;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;17;11;13;0;0;0.5;2.0
3280;0;12;20;5;5;8;9;12;12;9;13;10;13;0;0;14;11;13;13;13;13;6;8;12;14;14;7;15;14;11;2;9;11;13;12;11;0;0;0;0;0;0;0;0;0;0;0;13;11;11;11;10;16;11;11;0;0;0.5;2.0
3281;0;20;12;8;5;5;5;10;12;10;12;14;12;0;0;12;13;13;13;13;11;3;6;9;14;16;7;16;12;10;2;8;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;12;11;11;11;8;16;11;12;0;0;0.5;2.0
3282;0;5;8;10;20;12;10;13;11;12;11;10;11;0;0;12;12;13;13;13;14;6;14;12;13;13;13;5;13;11;12;9;13;6;11;12;0;0;0;0;0;0;0;0;0;0;0;12;11;11;10;12;16;11;12;0;0;0.5;2.5
3283;0;20;13;8;5;5;10;13;12;9;12;10;11;0;0;12;11;12;13;13;14;6;8;12;14;14;7;14;13;11;1;9;11;13;12;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;11;10;16;11;11;0;0;0.5;2.0
3284;0;8;5;20;10;12;10;12;12;12;12;11;12;0;0;13;13;13;14;14;13;6;13;13;13;14;14;6;14;10;7;11;12;6;11;13;0;0;0;0;0;0;0;0;0;0;0;13;13;11;9;11;16;11;13;0;0;1.0;2.0
3285;0;5;8;10;20;12;10;12;12;12;11;11;12;0;0;13;13;14;13;13;12;6;13;14;14;13;14;6;14;10;10;9;11;5;11;13;0;0;0;0;0;0;0;0;0;0;0;13;13;12;9;11;16;11;14;0;0;0.5;2.0
3286;0;8;5;12;20;19;9;11;10;12;11;11;11;0;0;12;12;12;12;14;12;5;13;12;12;12;13;6;13;10;10;8;12;5;10;11;0;0;0;0;0;0;0;0;0;0;0;12;12;11;9;10;16;10;12;0;0;0.5;1.5
3287;0;20;12;8;5;5;10;12;12;9;12;10;13;0;0;12;12;14;13;13;13;7;8;12;15;14;7;14;14;10;1;9;11;13;12;10;0;0;0;0;0;0;0;0;0;0;0;13;10;11;11;10;16;11;10;0;0;0.5;2.0
3288;0;20;12;8;5;5;9;12;11;9;12;10;11;0;0;13;11;12;12;15;13;5;8;10;14;14;7;14;14;10;1;9;11;12;12;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;11;10;17;11;11;0;0;0.5;1.5
3289;0;12;20;5;5;8;9;11;11;8;12;9;11;0;0;11;11;12;12;12;12;6;8;10;13;13;7;14;12;10;1;8;11;12;12;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;11;9;15;11;10;0;0;0.5;1.5
3290;0;8;5;14;20;10;9;12;10;11;10;9;11;0;0;11;12;12;12;13;11;5;12;12;12;12;12;4;13;10;11;8;10;4;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;11;8;10;16;10;12;0;0;0.5;1.5
3291;0;5;8;12;18;20;9;12;11;11;11;10;12;0;0;12;12;13;13;13;14;6;13;14;13;14;13;5;13;10;7;11;11;5;10;11;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;16;11;13;0;0;0.5;2.5
3292;0;20;13;8;5;5;10;12;12;9;13;10;13;0;0;13;13;14;13;13;14;6;8;12;15;15;7;14;15;10;2;9;11;12;11;10;0;0;0;0;0;0;0;0;0;0;0;13;10;11;11;10;16;11;10;0;0;0.5;2.5
3293;0;8;5;20;10;12;9;11;11;10;10;9;12;0;0;11;12;13;12;12;11;5;12;12;12;14;12;4;12;9;7;10;11;4;11;10;0;0;0;0;0;0;0;0;0;0;0;12;10;10;8;10;15;10;12;0;0;0.5;1.5
3294;0;8;5;12;20;10;9;12;12;12;11;10;10;0;0;12;12;13;13;14;12;7;13;12;14;13;13;5;13;9;10;8;10;5;10;11;0;0;0;0;0;0;0;0;0;0;0;12;11;12;8;10;16;11;12;0;0;0.5;2.0
3295;0;5;8;12;10;20;9;12;11;11;11;10;11;0;0;13;12;12;14;13;12;5;13;12;12;14;14;5;12;9;7;9;11;5;10;10;0;0;0;0;0;0;0;0;0;0;0;13;12;11;8;11;16;11;12;0;0;0.5;2.5
3296;0;20;12;8;5;5;8;12;11;8;11;9;10;0;0;11;10;12;12;13;12;5;7;10;13;13;7;14;12;9;1;8;10;11;10;9;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;9;16;11;9;0;0;0.5;2.0
3297;0;8;5;13;20;11;9;11;10;11;10;10;10;0;0;11;12;12;12;12;12;5;12;12;12;12;12;5;13;9;9;8;9;3;9;10;0;0;0;0;0;0;0;0;0;0;0;11;11;11;7;10;15;10;12;0;0;0.5;2.0
3298;0;13;20;5;5;8;9;12;12;9;12;11;11;0;0;14;11;13;14;13;13;6;8;12;15;14;7;14;14;9;1;7;11;11;10;9;0;0;0;0;0;0;0;0;0;0;0;13;10;11;10;9;16;11;10;0;0;0.5;2.5
3299;20;0;0;0;0;0;5;0;11;11;8;0;10;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;8;8;7;10;10;8;10;9;11;0;0;7;0;1;9;9;0;7;10;0.5;0.5
3300;0;8;5;12;20;10;7;9;8;9;9;7;7;0;0;10;9;9;10;10;9;3;11;9;9;10;10;2;10;8;8;6;10;4;8;9;0;0;0;0;0;0;0;0;0;0;0;9;7;9;7;8;14;10;9;0;0;0.5;1.0
3301;0;5;8;12;10;20;8;10;11;10;10;9;11;0;0;11;11;11;13;12;11;5;12;11;12;13;12;4;12;8;5;9;10;4;10;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;8;10;15;10;11;0;0;0.5;1.5
3302;0;5;8;12;10;20;9;11;11;13;11;10;11;0;0;13;12;14;13;13;12;6;14;12;13;14;13;5;14;8;6;9;10;4;10;9;0;0;0;0;0;0;0;0;0;0;0;13;11;12;8;11;16;11;13;0;0;0.5;2.5
3303;0;7;8;14;10;20;8;11;10;10;11;9;11;0;0;11;11;12;12;13;11;5;12;12;12;13;12;5;12;8;5;9;10;3;9;9;0;0;0;0;0;0;0;0;0;0;0;11;11;10;7;10;16;10;12;0;0;0.5;2.0
3304;0;12;20;5;5;8;8;11;11;8;11;11;10;0;0;11;10;12;12;12;12;6;8;10;13;13;7;14;12;8;2;6;9;10;11;8;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;9;15;11;8;0;0;0.5;2.0
3305;0;12;20;5;5;8;9;11;11;9;11;10;11;0;0;12;11;14;12;13;13;5;8;11;14;14;8;14;13;9;1;6;9;10;10;9;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;9;16;11;9;0;0;0.5;2.5
3306;0;12;20;5;5;8;8;11;12;8;11;9;11;0;0;12;11;13;13;14;12;6;8;11;13;13;7;14;12;8;2;7;9;10;9;8;0;0;0;0;0;0;0;0;0;0;0;12;10;10;9;9;16;11;8;0;0;0.5;2.0
3307;0;20;12;8;5;5;10;13;12;9;12;10;12;0;0;13;12;13;14;13;13;6;9;12;15;15;7;14;14;8;1;7;9;10;9;8;0;0;0;0;0;0;0;0;0;0;0;13;10;11;9;10;16;11;8;0;0;0.5;3.0
3308;0;5;8;13;10;20;10;11;10;10;10;9;11;0;0;11;12;12;12;12;11;6;12;11;13;13;12;4;11;9;6;9;11;4;9;10;0;0;0;0;0;0;0;0;0;0;0;11;10;11;8;10;15;10;11;0;0;0.5;2.0
3309;0;12;20;5;5;8;8;11;11;8;12;9;10;0;0;11;11;12;12;12;13;5;8;10;13;13;7;14;12;8;1;6;8;11;9;8;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;9;15;11;8;0;0;0.5;2.5
3310;0;20;12;8;5;5;9;11;11;8;11;10;11;0;0;12;11;13;12;13;12;6;8;10;14;14;7;14;13;9;1;7;8;9;9;8;0;0;0;0;0;0;0;0;0;0;0;12;10;10;8;9;16;11;8;0;0;0.5;3.0
3311;0;8;5;20;10;12;9;12;10;10;10;9;11;0;0;14;12;12;12;12;11;6;12;12;13;13;13;5;12;9;5;9;9;3;8;10;0;0;0;0;0;0;0;0;0;0;0;12;11;11;7;10;15;10;12;0;0;0.5;2.5
3312;20;0;0;0;0;0;2;0;8;8;5;0;8;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;6;6;6;9;9;7;8;8;10;0;0;6;0;0;9;8;0;6;8;0.5;0.5
3313;0;8;5;13;20;13;9;11;10;12;11;10;10;0;0;14;12;12;13;13;12;7;13;12;13;13;13;5;14;8;8;6;8;3;8;9;0;0;0;0;0;0;0;0;0;0;0;13;11;11;6;10;16;10;13;0;0;0.5;2.5
3314;20;0;0;0;0;0;2;0;8;8;5;0;8;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;6;6;6;9;9;7;8;8;10;0;0;6;0;0;9;8;0;6;8;0.5;0.5
3315;0;5;8;12;10;20;8;10;10;10;11;9;10;0;0;11;11;13;12;12;11;5;12;11;12;13;12;4;14;7;5;9;9;4;8;9;0;0;0;0;0;0;0;0;0;0;0;12;10;10;7;10;15;10;12;0;0;0.5;1.5
3316;20;0;0;0;0;0;6;0;11;11;8;0;12;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;8;8;8;11;11;9;10;11;12;0;0;7;0;1;9;9;0;8;10;0.5;1.0
3317;0;8;5;18;20;14;10;12;11;13;12;11;12;0;0;12;12;12;13;13;12;7;13;12;13;13;13;5;15;9;9;8;10;4;10;10;0;0;0;0;0;0;0;0;0;0;0;12;11;12;8;11;16;11;13;0;0;0.5;1.5
3318;0;8;5;12;20;10;9;12;11;13;11;11;11;0;0;12;12;13;14;13;12;6;13;13;14;13;13;5;14;11;11;9;13;5;11;12;0;0;0;0;0;0;0;0;0;0;0;13;11;12;10;11;16;11;13;0;0;0.5;2.5
3319;0;5;8;12;10;20;9;12;11;11;11;10;13;0;0;12;13;13;14;13;12;6;14;12;13;15;13;5;13;10;8;11;12;5;13;12;0;0;0;0;0;0;0;0;0;0;0;13;11;11;10;11;16;11;12;0;0;0.5;2.5
3320;0;20;13;8;5;5;9;12;11;8;11;10;11;0;0;12;10;12;12;12;12;6;7;10;13;13;7;15;12;10;1;8;11;12;12;10;0;0;0;0;0;0;0;0;0;0;0;12;11;10;11;9;15;11;10;0;0;0.5;1.5
3321;0;5;8;12;10;20;9;11;10;10;10;9;10;0;0;11;11;11;13;12;11;6;13;11;12;13;12;5;11;8;6;9;10;3;9;11;0;0;0;0;0;0;0;0;0;0;0;11;11;10;7;10;15;10;11;0;0;0.5;1.0
3322;0;20;12;8;5;5;13;12;13;9;11;6;11;0;0;11;10;15;12;13;15;9;8;12;12;14;8;14;11;14;3;14;13;14;13;12;0;0;0;0;0;0;0;0;0;0;0;12;11;10;13;12;16;11;12;0;0;1.0;3.5
3323;20;0;0;0;0;0;6;0;11;12;10;0;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;10;10;9;12;12;10;11;11;13;0;0;7;0;1;9;10;0;9;12;0.5;0.5
3324;0;12;20;5;5;8;5;9;10;13;11;14;12;0;0;13;12;12;12;12;10;3;3;9;14;13;6;15;13;9;5;6;13;10;12;10;0;0;0;0;0;0;0;0;0;0;0;12;10;12;11;6;15;10;11;0;0;0.5;1.5
3325;0;5;8;13;18;20;10;12;11;13;13;11;12;0;0;13;12;13;13;12;12;6;12;13;14;13;14;5;13;11;9;12;12;6;12;12;0;0;0;0;0;0;0;0;0;0;0;13;12;12;10;11;15;11;13;0;0;0.5;3.0
3326;0;8;5;13;20;11;10;11;11;13;12;11;11;0;0;13;13;13;12;12;11;5;11;10;15;15;13;3;14;9;12;9;12;6;11;12;0;0;0;0;0;0;0;0;0;0;0;12;9;12;9;10;15;10;12;0;0;0.5;2.0
3327;0;12;20;5;5;8;10;11;11;13;12;11;11;0;0;12;11;13;12;13;14;6;4;11;14;14;9;15;13;11;6;10;12;11;12;10;0;0;0;0;0;0;0;0;0;0;0;12;12;12;11;9;16;10;11;0;0;0.5;2.5
3328;0;20;13;8;5;5;5;9;10;12;11;14;12;0;0;11;12;11;12;13;9;4;4;9;13;13;6;14;13;9;5;7;12;10;11;10;0;0;0;0;0;0;0;0;0;0;0;11;10;11;10;6;16;10;11;0;0;0.5;2.0
3329;0;8;8;14;20;13;4;11;11;12;11;15;11;0;0;12;12;13;13;12;10;3;13;12;12;12;12;3;12;9;13;8;11;5;12;9;0;0;0;0;0;0;0;0;0;0;0;12;9;11;9;9;15;10;12;0;0;0.5;2.5
3330;0;20;12;8;5;5;9;10;10;14;10;10;11;0;0;11;10;12;11;12;11;5;4;10;13;13;7;14;13;9;5;9;11;10;11;10;0;0;0;0;0;0;0;0;0;0;0;11;10;12;10;8;15;10;10;0;0;0.5;2.0
3331;0;20;12;8;5;5;9;12;11;8;11;11;12;0;0;11;11;12;11;13;12;4;7;10;14;13;6;13;12;10;2;9;11;12;12;10;0;0;0;0;0;0;0;0;0;0;0;11;9;10;11;9;16;11;10;0;0;0.5;2.5
3332;0;8;5;15;20;14;9;13;11;12;11;11;10;0;0;12;11;11;12;12;12;6;12;12;12;12;12;4;13;10;10;8;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;11;10;11;9;10;15;11;12;0;0;0.5;1.0
3333;0;8;5;13;20;11;12;12;11;11;11;7;12;0;0;11;10;12;12;12;13;9;14;12;12;12;12;4;12;11;10;11;11;5;9;9;0;0;0;0;0;0;0;0;0;0;0;11;10;11;9;12;15;11;12;0;0;0.5;1.0
3334;0;18;12;13;20;11;9;12;12;12;12;10;11;0;0;11;12;12;13;12;11;6;12;12;13;12;12;4;13;10;11;9;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;9;10;15;11;12;0;0;0.5;1.0
3335;0;8;5;13;20;11;6;11;12;14;11;15;12;0;0;13;13;13;14;14;10;3;12;13;14;13;13;5;13;11;13;8;12;6;12;10;0;0;0;0;0;0;0;0;0;0;0;13;11;12;10;9;16;10;13;0;0;0.5;2.5
