StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
1755;20;20;10;15;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Balanced;Loyal;13;4;1;6;2;3;5;8;9;4;6;15;12;4;0;;13;11
1756;10;15;20;15;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Very Innovative;Balanced;15;10;15;11;11;12;12;4;10;12;8;5;9;7;0;;6;13
1757;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;7;14;8;15;15;6;11;2;3;7;6;4;11;3;0;;8;5
1758;1;1;5;1;20;Defensive;Balanced;Very Aggressive;Aggressive;Prefers Veterans;Innovative;Ruthless;0;0;0;0;0;0;0;9;0;0;3;0;0;0;15;;0;0
1759;20;20;10;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Loves Veterans;Balanced;Loyal;8;10;8;8;6;1;6;1;15;1;9;3;10;9;0;;12;11
1760;10;15;20;15;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Balanced;Ruthless;13;10;3;13;11;4;10;3;3;11;1;14;9;3;0;;9;12
1761;5;10;20;15;1;Standard;Balanced;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;8;4;12;7;12;7;8;7;13;6;2;14;15;6;0;;1;11
1762;1;1;5;1;20;Standard;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Very Conservative;Balanced;0;0;0;0;0;0;0;6;0;0;5;0;0;0;16;;0;0
1763;20;20;10;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Very Conservative;Balanced;9;12;9;10;7;13;10;9;3;8;4;10;10;8;0;;7;11
1764;10;15;20;15;1;Offensive;Balanced;Very Passive;Conservative;Prefers Prospects;Balanced;Balanced;6;4;10;14;15;15;8;9;4;6;5;6;7;10;0;;1;5
1765;5;10;20;15;1;Offensive;Physical;Passive;Balanced;Prefers Veterans;Balanced;Loyal;12;8;7;10;5;4;4;3;14;11;8;8;10;3;0;;7;11
1766;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;7;0;0;1;0;0;0;19;;0;0
1767;20;20;10;15;1;Offensive;Balanced;Very Passive;Balanced;Prefers Prospects;Balanced;Very Loyal;5;9;11;11;3;13;8;6;9;12;3;7;9;10;0;;3;12
1768;10;15;20;15;1;Defensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Ruthless;5;11;14;11;10;14;15;8;14;8;7;10;7;6;0;;8;3
1769;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Prefers Prospects;Innovative;Ruthless;14;10;9;15;13;8;15;8;11;10;9;15;16;4;0;;6;6
1770;1;1;5;1;20;Offensive;Balanced;Aggressive;Conservative;Prefers Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;4;0;0;8;0;0;0;19;;0;0
1771;20;20;10;15;1;Offensive;Balanced;Passive;Balanced;Balanced;Balanced;Ruthless;12;9;12;10;13;10;2;8;7;2;9;10;15;9;0;;8;2
1772;10;15;20;15;1;Offensive;Balanced;Passive;Very Conservative;Balanced;Balanced;Loyal;4;16;5;12;12;5;14;5;4;8;1;14;19;10;0;;10;1
1773;5;10;20;15;1;Offensive;Balanced;Passive;Balanced;Balanced;Innovative;Ruthless;13;4;11;5;13;13;8;6;12;11;2;11;14;11;0;;1;11
1774;1;1;5;1;20;Offensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;3;0;0;7;0;0;0;15;;0;0
1775;20;20;10;15;1;Offensive;Non-physical;Aggressive;Aggressive;Prefers Prospects;Conservative;Balanced;2;13;3;9;5;5;2;2;14;7;2;3;12;13;0;;4;3
1776;10;15;20;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Balanced;4;14;11;4;9;11;5;2;15;12;1;13;8;7;0;;13;2
1777;5;10;20;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Very Loyal;4;3;5;7;13;5;10;5;10;3;4;6;9;6;0;;5;13
1778;1;1;5;1;20;Offensive;Non-physical;Aggressive;Balanced;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;2;0;0;9;0;0;0;15;;0;0
1779;20;20;10;15;1;Offensive;Balanced;Very Aggressive;Balanced;Prefers Prospects;Conservative;Balanced;2;2;7;5;1;8;12;3;8;3;4;13;11;5;0;;3;8
1780;10;15;20;15;1;Offensive;Balanced;Aggressive;Conservative;Balanced;Conservative;Ruthless;6;9;11;5;11;6;11;3;7;4;8;4;12;10;0;;8;8
1781;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Very Ruthless;8;5;15;11;6;8;12;1;10;0;6;3;11;4;0;;2;12
1782;1;1;5;1;20;Defensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Very Conservative;Balanced;0;0;0;0;0;0;0;3;0;0;6;0;0;0;15;;0;0
1783;20;20;10;15;1;Standard;Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;10;10;11;5;3;4;4;3;11;9;2;3;7;7;0;;5;6
1784;10;15;20;15;1;Defensive;Balanced;Aggressive;Conservative;Prefers Veterans;Innovative;Balanced;9;14;10;11;6;11;5;5;8;0;8;14;14;9;0;;10;1
1785;5;10;20;15;1;Offensive;Physical;Aggressive;Aggressive;Prefers Veterans;Conservative;Loyal;3;11;3;4;6;6;8;7;15;12;1;15;12;6;0;;6;9
1786;1;1;5;1;20;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;6;0;0;9;0;0;0;19;;0;0
1787;20;20;10;15;1;Defensive;Physical;Balanced;Balanced;Prefers Veterans;Balanced;Very Ruthless;7;10;3;2;7;12;4;7;10;6;3;5;13;2;0;;1;7
1788;10;15;20;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Loyal;12;11;7;14;13;5;14;5;4;5;5;3;7;15;0;;12;3
1789;5;10;20;15;1;Defensive;Balanced;Aggressive;Balanced;Loves Prospects;Conservative;Balanced;8;4;10;15;7;8;13;5;11;11;2;6;14;3;0;;5;4
1790;1;1;5;1;20;Offensive;Non-physical;Balanced;Conservative;Balanced;Conservative;Loyal;0;0;0;0;0;0;0;7;0;0;8;0;0;0;16;;0;0
1791;20;20;10;15;1;Offensive;Non-physical;Aggressive;Conservative;Balanced;Innovative;Ruthless;13;3;2;1;4;10;10;2;14;0;8;6;13;9;0;;5;3
1792;10;15;20;15;1;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Innovative;Balanced;6;3;4;15;9;12;5;4;10;7;8;15;15;14;0;;6;4
1793;5;10;20;15;1;Standard;Balanced;Balanced;Very Aggressive;Prefers Prospects;Innovative;Very Ruthless;4;11;12;11;6;4;14;1;8;0;8;3;10;6;0;;10;9
1794;1;1;5;1;20;Standard;Very Non-Physical;Balanced;Very Aggressive;Prefers Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;3;0;0;6;0;0;0;18;;0;0
1795;20;20;10;15;1;Standard;Non-physical;Aggressive;Conservative;Prefers Prospects;Conservative;Balanced;6;12;3;10;10;7;1;2;11;4;5;13;5;3;0;;3;5
1796;10;15;20;15;1;Offensive;Balanced;Passive;Aggressive;Prefers Prospects;Innovative;Balanced;13;4;7;15;8;5;5;6;15;3;4;9;15;6;0;;8;4
1797;5;10;20;15;1;Standard;Physical;Balanced;Balanced;Prefers Prospects;Very Conservative;Balanced;7;6;7;15;12;9;14;9;5;6;9;8;18;9;0;;1;5
1798;1;1;5;1;20;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;9;0;0;1;0;0;0;17;;0;0
1799;20;20;10;15;1;Defensive;Balanced;Aggressive;Very Conservative;Balanced;Balanced;Ruthless;4;12;4;3;12;11;6;3;12;9;9;3;11;13;0;;5;4
1800;10;15;20;15;1;Standard;Balanced;Balanced;Conservative;Balanced;Balanced;Loyal;5;3;15;9;14;12;4;2;5;6;4;15;10;14;0;;2;11
1801;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Ruthless;5;13;11;6;13;5;10;5;10;0;2;11;7;7;0;;10;5
1802;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;6;0;0;0;18;;0;0
1803;20;20;10;15;1;Offensive;Physical;Passive;Aggressive;Balanced;Very Innovative;Balanced;9;13;11;11;6;5;2;9;5;2;2;3;9;13;0;;13;9
1804;10;15;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Very Ruthless;6;10;9;14;9;11;8;5;12;10;1;10;8;8;0;;12;4
1805;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Balanced;Ruthless;10;7;3;5;3;14;14;1;15;0;4;10;14;3;0;;5;6
1806;1;1;5;1;20;Offensive;Non-physical;Very Passive;Balanced;Prefers Veterans;Conservative;Balanced;0;0;0;0;0;0;0;2;0;0;5;0;0;0;15;;0;0
1807;20;20;10;15;1;Offensive;Very Non-Physical;Passive;Very Conservative;Prefers Veterans;Very Innovative;Balanced;2;3;5;10;9;9;8;4;8;9;7;7;15;4;0;;3;8
1808;10;15;20;15;1;Offensive;Non-physical;Aggressive;Very Conservative;Balanced;Balanced;Balanced;8;10;11;5;15;5;14;2;15;5;3;6;17;15;0;;5;11
1809;5;10;20;15;1;Standard;Balanced;Passive;Balanced;Prefers Veterans;Innovative;Ruthless;14;3;14;4;14;14;15;6;4;11;5;14;8;7;0;;6;5
1810;1;1;5;1;20;Offensive;Balanced;Very Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;7;0;0;2;0;0;0;18;;0;0
1811;10;10;15;20;1;Offensive;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Balanced;1;6;5;8;8;11;8;6;4;9;7;5;14;12;0;;14;11
1812;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;11;9;8;12;6;5;3;6;3;6;7;11;10;11;0;;10;13
1813;10;10;15;20;1;Defensive;Balanced;Passive;Aggressive;Balanced;Balanced;Balanced;11;1;1;13;12;6;12;2;4;4;9;13;4;8;0;;12;10
1814;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Loves Veterans;Innovative;Ruthless;11;1;4;3;8;6;2;8;9;0;5;12;16;2;0;;11;12
1815;10;10;15;20;1;Standard;Non-physical;Balanced;Aggressive;Balanced;Balanced;Loyal;3;1;8;13;5;10;12;9;4;10;2;12;8;7;0;;10;10
1816;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;7;3;9;5;1;5;6;12;9;8;10;7;2;0;;12;10
1817;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Balanced;Balanced;12;1;8;8;6;5;10;3;10;1;1;6;11;12;0;;10;15
1818;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;8;1;9;12;3;11;2;13;12;8;11;12;3;0;;10;10
1819;10;10;15;20;1;Standard;Balanced;Balanced;Very Aggressive;Prefers Prospects;Conservative;Loyal;5;8;5;3;4;6;1;6;3;11;1;13;9;6;0;;10;15
1820;10;10;15;20;1;Defensive;Balanced;Aggressive;Conservative;Balanced;Balanced;Ruthless;8;6;4;7;3;3;5;3;12;1;7;6;12;4;0;;10;10
1821;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Prefers Veterans;Very Innovative;Ruthless;12;5;4;5;1;10;12;8;8;2;8;3;5;13;0;;15;10
1822;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Loves Veterans;Balanced;Ruthless;11;8;10;4;13;3;13;3;3;5;7;3;13;9;0;;10;10
1823;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Very Aggressive;Balanced;Innovative;Ruthless;7;9;6;3;12;12;10;1;10;4;7;7;14;13;0;;10;10
1824;10;10;15;20;1;Standard;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Ruthless;12;1;7;8;6;10;6;2;6;4;4;3;10;7;0;;10;15
1825;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Conservative;Prefers Veterans;Balanced;Balanced;10;13;3;3;5;1;7;3;15;5;8;9;4;12;0;;10;13
1826;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Innovative;Ruthless;10;2;9;1;7;6;10;9;12;3;4;7;4;9;0;;13;10
1827;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Loyal;10;13;3;13;6;12;10;2;4;7;3;12;16;10;0;;10;15
1828;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;13;2;3;11;1;10;11;9;11;6;6;4;14;12;0;;11;10
1829;10;10;15;20;1;Standard;Non-physical;Aggressive;Very Aggressive;Prefers Prospects;Balanced;Balanced;1;7;10;6;9;3;13;9;13;5;6;9;12;2;0;;12;10
1830;10;10;15;20;1;Standard;Non-physical;Passive;Balanced;Balanced;Balanced;Balanced;13;4;8;7;10;4;12;7;13;2;7;9;15;8;0;;10;10
1831;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;4;11;9;5;9;6;13;4;15;4;9;7;13;4;0;;10;15
1832;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;6;12;12;13;12;9;12;1;5;0;9;6;13;13;0;;10;10
1833;10;10;15;20;1;Standard;Physical;Balanced;Very Aggressive;Prefers Veterans;Conservative;Loyal;6;8;1;12;10;13;4;1;7;11;3;6;6;3;0;;10;10
1834;10;10;15;20;1;Offensive;Balanced;Passive;Aggressive;Prefers Prospects;Very Innovative;Balanced;2;5;11;3;9;1;6;6;3;11;2;6;16;6;0;;10;10
1835;10;10;15;20;1;Offensive;Non-physical;Very Passive;Very Aggressive;Balanced;Balanced;Ruthless;8;9;8;8;3;4;9;9;12;5;4;4;8;11;0;;10;13
1836;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Conservative;Balanced;2;13;12;5;12;11;11;2;5;7;4;6;12;4;0;;10;10
1837;10;10;15;20;1;Standard;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Ruthless;3;6;9;11;13;13;13;4;15;1;8;11;15;1;0;;10;10
1838;10;10;15;20;1;Offensive;Physical;Aggressive;Conservative;Balanced;Conservative;Balanced;7;8;2;2;5;13;9;1;4;12;4;13;16;5;0;;10;10
1839;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Balanced;Conservative;Balanced;11;9;3;6;6;10;5;1;7;7;9;10;7;13;0;;14;11
1840;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;2;11;9;12;12;4;2;9;12;7;4;6;14;2;0;;15;10
1841;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Balanced;Loyal;5;12;2;13;13;8;2;5;6;11;5;10;8;7;0;;11;10
1842;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Loves Prospects;Very Conservative;Very Loyal;10;12;5;4;13;8;6;6;5;4;9;6;5;6;0;;11;10
1843;10;10;15;20;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;12;2;9;7;5;1;11;9;14;10;6;3;13;9;0;;10;15
1844;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Very Conservative;Balanced;10;5;2;1;5;1;9;7;8;4;7;6;14;3;0;;10;10
1845;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Conservative;Balanced;5;13;4;12;7;8;1;4;7;5;8;4;7;3;0;;10;10
1846;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Balanced;Balanced;Balanced;8;11;1;2;2;8;1;6;5;8;3;8;15;13;0;;14;10
1847;10;10;15;20;1;Standard;Balanced;Very Passive;Very Aggressive;Loves Veterans;Balanced;Balanced;4;13;15;8;5;3;9;3;9;6;9;10;16;2;0;;14;14
1848;10;10;15;20;1;Standard;Balanced;Passive;Aggressive;Balanced;Innovative;Ruthless;2;9;8;5;4;6;7;1;9;8;9;11;13;6;0;;12;10
1849;10;10;15;20;1;Standard;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Balanced;3;11;13;1;13;2;10;2;12;5;6;11;16;11;0;;10;13
1850;10;10;15;20;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Very Ruthless;4;11;12;6;9;6;13;7;12;5;8;15;5;12;0;;10;10
1851;10;10;15;20;1;Defensive;Balanced;Balanced;Very Aggressive;Loves Veterans;Conservative;Ruthless;3;12;9;8;7;6;8;1;10;4;2;10;11;10;0;;10;10
1852;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;7;9;2;11;10;5;7;10;2;7;7;5;2;0;;13;11
1853;10;10;15;20;1;Very Offensive;Balanced;Balanced;Very Aggressive;Balanced;Balanced;Very Ruthless;1;2;8;1;7;2;5;2;11;3;7;11;14;13;0;;10;13
1854;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Loves Veterans;Balanced;Very Ruthless;9;8;9;8;3;11;8;5;4;10;2;14;13;5;0;;10;13
1855;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;7;1;9;12;8;2;7;4;9;12;8;3;9;6;0;;10;10
1856;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Very Conservative;Loyal;3;4;5;7;6;10;12;2;15;0;8;14;11;13;0;;10;10
1857;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;13;13;7;2;10;1;4;5;7;5;12;5;10;0;;14;10
1858;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Loyal;1;15;4;11;7;10;9;9;11;9;2;4;4;14;0;;10;15
1859;10;10;15;20;1;Offensive;Physical;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;7;13;4;12;5;12;2;1;5;0;9;12;12;11;0;;12;10
1860;10;10;15;20;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Ruthless;11;6;12;10;6;10;12;6;9;10;9;7;6;6;0;;11;15
1861;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Conservative;Balanced;4;5;6;13;11;13;7;1;4;3;7;13;4;4;0;;14;10
1862;10;10;15;20;1;Standard;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Balanced;12;11;5;13;7;6;7;8;15;9;5;10;12;1;0;;10;10
1863;10;10;15;20;1;Offensive;Balanced;Passive;Very Conservative;Prefers Prospects;Very Conservative;Loyal;2;9;13;11;11;1;3;2;9;1;1;12;14;5;0;;15;10
1864;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Conservative;Ruthless;11;13;12;4;3;12;11;4;12;5;5;13;16;1;0;;10;12
1865;10;10;15;20;1;Standard;Non-physical;Passive;Balanced;Prefers Prospects;Balanced;Balanced;3;11;6;6;10;5;6;5;7;10;8;7;10;7;0;;15;10
1866;10;10;15;20;1;Offensive;Non-physical;Very Passive;Conservative;Prefers Veterans;Balanced;Balanced;7;6;13;1;9;12;1;4;8;9;3;13;5;10;0;;13;10
1867;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Very Ruthless;10;9;8;12;8;8;2;7;13;9;6;8;13;9;0;;10;11
1868;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Very Loyal;13;4;6;8;2;9;8;3;4;5;9;4;14;4;0;;10;10
1869;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Prefers Prospects;Balanced;Loyal;11;7;3;5;10;13;11;3;7;4;8;15;10;3;0;;10;10
1870;10;10;15;20;1;Standard;Balanced;Passive;Conservative;Loves Prospects;Innovative;Balanced;1;11;3;12;5;12;13;4;14;0;2;4;16;9;0;;12;10
1871;10;10;15;20;1;Standard;Balanced;Aggressive;Very Aggressive;Balanced;Very Innovative;Ruthless;3;12;13;7;10;13;8;5;9;11;2;15;15;12;0;;10;10
1872;10;10;15;20;1;Offensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Balanced;Very Ruthless;9;2;8;3;3;12;9;8;9;0;2;3;16;5;0;;10;10
1873;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;7;12;5;3;13;10;10;7;5;6;6;12;5;12;0;;10;10
1874;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Balanced;Balanced;Balanced;12;7;13;6;12;4;7;8;8;12;7;6;9;6;0;;10;13
1875;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Balanced;Ruthless;9;12;11;15;1;2;11;1;10;12;9;17;7;11;0;;11;12
1876;10;10;15;20;1;Offensive;Non-physical;Passive;Conservative;Balanced;Balanced;Very Loyal;6;2;3;8;12;5;9;5;6;12;6;13;6;10;0;;10;10
1877;10;10;15;20;1;Defensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;1;3;11;10;8;8;5;3;3;10;7;14;7;6;0;;14;10
1878;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;3;5;2;4;5;1;12;7;6;3;2;3;15;1;0;;10;10
1879;10;10;15;20;1;Offensive;Non-physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;9;13;6;10;5;6;7;7;9;1;4;12;14;11;0;;10;10
1880;10;10;15;20;1;Standard;Balanced;Aggressive;Conservative;Prefers Prospects;Innovative;Loyal;12;9;2;3;9;3;2;8;9;10;2;7;12;13;0;;15;11
1881;10;10;15;20;1;Standard;Non-physical;Balanced;Very Conservative;Loves Veterans;Innovative;Balanced;10;10;6;4;9;12;7;7;11;11;8;9;6;2;0;;10;14
1882;10;10;15;20;1;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Balanced;Balanced;11;9;13;5;8;8;11;5;12;3;3;3;5;11;0;;11;10
1883;10;10;15;20;1;Standard;Non-physical;Very Passive;Conservative;Prefers Veterans;Balanced;Ruthless;4;11;9;9;3;1;13;9;3;5;3;8;13;7;0;;13;15
1884;10;10;15;20;1;Standard;Non-physical;Passive;Conservative;Prefers Veterans;Very Innovative;Ruthless;2;7;2;9;1;1;12;4;4;5;7;12;14;11;0;;10;10
1885;10;10;15;20;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Balanced;Balanced;13;11;11;7;1;13;9;5;7;5;6;13;16;9;0;;12;12
1886;10;10;15;20;1;Offensive;Physical;Aggressive;Balanced;Balanced;Conservative;Loyal;8;4;6;3;12;10;3;3;11;6;8;4;12;11;0;;10;10
1887;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;3;6;2;1;8;5;2;2;7;7;1;15;5;9;0;;10;10
1888;10;10;15;20;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Balanced;11;13;9;7;7;6;8;9;12;9;4;9;11;12;0;;10;10
1889;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Loyal;13;1;11;6;6;1;1;8;15;3;8;9;5;8;0;;10;11
1890;10;10;15;20;1;Defensive;Physical;Aggressive;Conservative;Prefers Prospects;Very Conservative;Ruthless;1;12;7;8;5;7;9;8;12;10;9;14;16;11;0;;10;13
1891;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Very Ruthless;4;4;5;5;6;8;8;9;6;6;8;13;11;8;0;;10;10
1892;10;10;15;20;1;Standard;Physical;Very Passive;Balanced;Balanced;Balanced;Balanced;8;4;1;7;8;3;2;3;13;5;7;6;13;4;0;;10;10
1893;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Balanced;4;8;1;12;1;13;10;5;10;9;8;4;11;3;0;;10;10
1894;10;10;15;20;1;Offensive;Physical;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;7;12;4;5;5;13;12;7;3;0;6;7;8;5;0;;10;10
1895;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Loyal;4;3;10;9;13;9;4;8;11;1;5;14;5;6;0;;15;10
1896;10;10;15;20;1;Defensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;4;3;3;11;13;11;6;7;9;4;4;3;7;12;0;;10;10
1897;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;9;5;11;3;13;2;11;6;6;11;2;10;9;1;0;;10;10
1898;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;7;4;2;1;2;1;11;9;3;9;4;5;8;5;0;;10;15
1899;10;10;15;20;1;Defensive;Very Non-Physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Loyal;6;13;5;12;13;13;10;7;3;2;1;15;7;6;0;;10;10
1900;10;10;15;20;1;Standard;Balanced;Aggressive;Aggressive;Prefers Veterans;Balanced;Ruthless;6;4;8;7;2;7;1;1;3;8;9;5;7;7;0;;10;10
1901;10;10;15;20;1;Standard;Non-physical;Balanced;Aggressive;Balanced;Balanced;Ruthless;9;6;8;3;9;13;1;2;12;4;7;5;13;5;0;;10;15
1902;10;10;15;20;1;Standard;Non-physical;Aggressive;Conservative;Loves Veterans;Conservative;Loyal;10;7;6;2;9;4;6;8;5;3;9;6;11;1;0;;10;11
1903;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Very Conservative;Ruthless;1;13;7;12;12;7;11;9;5;1;3;3;4;6;0;;10;10
1904;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;5;2;7;4;11;4;5;7;5;5;7;8;7;4;0;;10;15
1905;10;10;15;20;1;Offensive;Physical;Passive;Balanced;Prefers Prospects;Very Innovative;Balanced;3;11;5;8;8;12;7;6;8;4;9;6;4;3;0;;10;10
1906;10;10;15;20;1;Offensive;Balanced;Balanced;Very Conservative;Balanced;Conservative;Balanced;9;5;8;4;4;12;10;5;8;3;6;15;13;7;0;;10;11
1907;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;2;6;11;3;1;4;7;2;8;10;5;7;13;3;0;;10;13
1908;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Ruthless;10;4;9;3;3;13;2;4;5;9;5;11;6;13;0;;10;13
1909;10;10;15;20;1;Defensive;Balanced;Balanced;Aggressive;Loves Prospects;Conservative;Ruthless;4;10;13;6;11;3;13;5;10;11;8;14;11;11;0;;10;14
1910;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Balanced;7;14;14;14;7;13;9;1;9;7;9;15;14;5;0;;10;10
1911;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;9;13;4;8;5;9;5;9;11;2;13;14;3;0;;12;10
1912;10;10;15;20;1;Defensive;Balanced;Passive;Balanced;Balanced;Very Conservative;Balanced;8;1;9;10;6;12;9;8;8;10;5;9;8;5;0;;13;13
